item_id,item_type,condition,domain,difficulty,analysis_family,is_primary_estimand,attempt_order,intervention_mode,intervention_scope,direction_source_selector,direction_source_position,localized_target_selector,localized_target_position,applied_prompt_position_count,steer_generated,max_injection_fraction,requested_strength,effective_strength_after_cap,feature_label,feature_id,token_id,direction_sha256,layer,layer_selection_reason,raw_rank,word_filtered_rank,rank_policy,baseline_output_raw,baseline_output_normalized,intervened_output_raw,intervened_output_normalized,baseline_valid,intervened_valid,labels,expected_judgment,factual_correct,baseline_judgment_correct,intervened_judgment_correct,baseline_margin,intervened_margin,delta_margin,baseline_oriented_margin,intervened_oriented_margin,delta_oriented_margin,candidate_score_before,candidate_score_after,flipped,flip_effect,generated_positions_steered,duration_seconds
45,calibration,self,developmental,5,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,85,,,104,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,15,5,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,4.250014953194295,0.6215162861335557,-3.6284986670607395,4.250014953194295,0.6215162861335557,-3.6284986670607395,12.4375,-28.875,False,no_flip,True,1.3381498884409666
45,calibration,other,developmental,5,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,85,,,104,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,9,2,raw_rank,CORRECT,CORRECT,INCORRECT,INCORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,False,6.6257364334851445,-0.6689792635734193,-7.294715697058564,6.6257364334851445,-0.6689792635734193,-7.294715697058564,13.8125,-28.375,True,worsened,True,1.50580033659935
45,calibration,self,developmental,5,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,85,,,104,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,15,5,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,4.250014953194295,0.6898947336303536,-3.5601202195639416,4.250014953194295,0.6898947336303536,-3.5601202195639416,12.4375,-28.75,False,no_flip,True,1.333458136767149
45,calibration,other,developmental,5,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,85,,,104,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,9,2,raw_rank,CORRECT,CORRECT,INCORRECT,INCORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,False,6.6257364334851445,-0.5332629841868766,-7.158999417672021,6.6257364334851445,-0.5332629841868766,-7.158999417672021,13.8125,-28.375,True,worsened,True,1.4387457612901926
46,calibration,self,statistics,5,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,80,,,99,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,13,4,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.875069811980438,0.8833842293097405,-9.991685582670698,10.875069811980438,0.8833842293097405,-9.991685582670698,13.0,-28.5,False,no_flip,True,1.2912477292120457
46,calibration,other,statistics,5,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,80,,,99,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,10,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,9.626398379808052,1.00779390061507,-8.618604479192982,9.626398379808052,1.00779390061507,-8.618604479192982,14.25,-28.25,False,no_flip,True,1.2882340718060732
46,calibration,self,statistics,5,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,80,,,99,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,13,4,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.875069811980438,0.8838202936167363,-9.991249518363702,10.875069811980438,0.8838202936167363,-9.991249518363702,13.0,-28.5,False,no_flip,True,1.28409955650568
46,calibration,other,statistics,5,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,80,,,99,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,10,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,9.626398379808052,1.1314666247053538,-8.494931755102698,9.626398379808052,1.1314666247053538,-8.494931755102698,14.25,-28.25,False,no_flip,True,1.2989826668053865
47,calibration,self,psychophysics,5,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,79,,,98,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,23,6,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.625159153773211,2.503236160504457,-9.121922993268754,11.625159153773211,2.503236160504457,-9.121922993268754,12.25,-28.625,False,no_flip,True,1.3413405232131481
47,calibration,other,psychophysics,5,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,79,,,98,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,10,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.376344626944729,1.6281505159568042,-9.748194110987924,11.376344626944729,1.6281505159568042,-9.748194110987924,13.875,-28.25,False,no_flip,True,1.3495489191263914
47,calibration,self,psychophysics,5,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,79,,,98,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,23,6,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.625159153773211,2.503337880189065,-9.121821273584146,11.625159153773211,2.503337880189065,-9.121821273584146,12.25,-28.625,False,no_flip,True,1.3119500316679478
47,calibration,other,psychophysics,5,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,79,,,98,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,10,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.376344626944729,1.753506367749651,-9.622838259195078,11.376344626944729,1.753506367749651,-9.622838259195078,13.875,-28.125,False,no_flip,True,1.313535526394844
48,calibration,self,psychophysics,5,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,97,,,116,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,14,5,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,6.250358841554998,1.0095430181536358,-5.240815823401363,6.250358841554998,1.0095430181536358,-5.240815823401363,12.8125,-28.5,False,no_flip,True,1.321757210418582
48,calibration,other,psychophysics,5,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,97,,,116,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,4,1,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,7.7503408797733755,0.3801834278856404,-7.370157451887735,7.7503408797733755,0.3801834278856404,-7.370157451887735,14.375,-28.0,False,no_flip,True,1.3199624586850405
48,calibration,self,psychophysics,5,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,97,,,116,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,14,5,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,6.250358841554998,1.134475701037445,-5.115883140517553,6.250358841554998,1.134475701037445,-5.115883140517553,12.8125,-28.5,False,no_flip,True,1.4562650565057993
48,calibration,other,psychophysics,5,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,97,,,116,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,4,1,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,7.7503408797733755,0.37982145420392044,-7.370519425569455,7.7503408797733755,0.37982145420392044,-7.370519425569455,14.375,-28.125,False,no_flip,True,1.4814373329281807
49,calibration,self,neuroscience,5,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,81,,,100,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,26,8,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,8.125567155098338,2.6002987876345287,-5.525268367463809,8.125567155098338,2.6002987876345287,-5.525268367463809,12.1875,-28.625,False,no_flip,True,1.2985338009893894
49,calibration,other,neuroscience,5,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,81,,,100,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,9,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,8.876896744629903,0.8945489239267772,-7.982347820703126,8.876896744629903,0.8945489239267772,-7.982347820703126,13.75,-28.375,False,no_flip,True,1.3852423392236233
49,calibration,self,neuroscience,5,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,81,,,100,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,26,8,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,8.125567155098338,2.6209067732997937,-5.504660381798544,8.125567155098338,2.6209067732997937,-5.504660381798544,12.1875,-28.625,False,no_flip,True,1.3496458269655704
49,calibration,other,neuroscience,5,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,81,,,100,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,9,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,8.876896744629903,0.892893334836117,-7.984003409793786,8.876896744629903,0.892893334836117,-7.984003409793786,13.75,-28.375,False,no_flip,True,1.300280086696148
50,calibration,self,psychology,5,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,87,,,106,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,15,6,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,4.375063454910105,1.3012357316474663,-3.0738277232626388,4.375063454910105,1.3012357316474663,-3.0738277232626388,12.625,-28.625,False,no_flip,True,1.2805646918714046
50,calibration,other,psychology,5,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,87,,,106,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,10,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,6.001403741977356,0.6316948200110346,-5.369708921966321,6.001403741977356,0.6316948200110346,-5.369708921966321,13.5625,-28.375,False,no_flip,True,1.2877770960330963
50,calibration,self,psychology,5,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,87,,,106,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,15,6,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,4.375063454910105,1.169417650642572,-3.205645804267533,4.375063454910105,1.169417650642572,-3.205645804267533,12.625,-28.625,False,no_flip,True,1.2786194514483213
50,calibration,other,psychology,5,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,87,,,106,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,10,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,6.001403741977356,0.5072383015940432,-5.494165440383313,6.001403741977356,0.5072383015940432,-5.494165440383313,13.5625,-28.375,False,no_flip,True,1.2853348515927792
51,calibration,self,psychophysics,5,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,80,,,99,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,22,9,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,7.751434753484318,1.412665363663109,-6.338769389821209,7.751434753484318,1.412665363663109,-6.338769389821209,12.0,-28.625,False,no_flip,True,1.2926903646439314
51,calibration,other,psychophysics,5,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,80,,,99,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,9,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.75097599748824,0.8788643623993266,-9.872111635088913,10.75097599748824,0.8788643623993266,-9.872111635088913,13.625,-28.375,False,no_flip,True,1.3001343458890915
51,calibration,self,psychophysics,5,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,80,,,99,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,22,9,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,7.751434753484318,1.413583332207054,-6.337851421277264,7.751434753484318,1.413583332207054,-6.337851421277264,12.0,-28.625,False,no_flip,True,1.2960525397211313
51,calibration,other,psychophysics,5,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,80,,,99,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,9,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.75097599748824,1.0042568603239488,-9.746719137164291,10.75097599748824,1.0042568603239488,-9.746719137164291,13.625,-28.25,False,no_flip,True,1.2880021557211876
52,calibration,self,philosophy,5,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,81,,,100,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,46,13,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.375044955195563,1.7533152208052343,-9.621729734390328,11.375044955195563,1.7533152208052343,-9.621729734390328,11.4375,-28.625,False,no_flip,True,1.3603972140699625
52,calibration,other,philosophy,5,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,81,,,100,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,9,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.375639516205638,1.3796193255548133,-9.996020190650825,11.375639516205638,1.3796193255548133,-9.996020190650825,13.75,-28.125,False,no_flip,True,1.3462874926626682
52,calibration,self,philosophy,5,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,81,,,100,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,46,13,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.375044955195563,1.8786058159457752,-9.496439139249787,11.375044955195563,1.8786058159457752,-9.496439139249787,11.4375,-28.625,False,no_flip,True,1.3900287318974733
52,calibration,other,philosophy,5,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,81,,,100,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,9,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.375639516205638,1.3792276359454263,-9.996411880260212,11.375639516205638,1.3792276359454263,-9.996411880260212,13.75,-28.125,False,no_flip,True,1.4638834483921528
53,calibration,self,psychometrics,5,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,79,,,98,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,31,11,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,8.50008092629173,2.85787750959571,-5.64220341669602,8.50008092629173,2.85787750959571,-5.64220341669602,12.1875,-28.625,False,no_flip,True,1.2866878602653742
53,calibration,other,psychometrics,5,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,79,,,98,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,11,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,9.62521005130236,0.8652120214537717,-8.759998029848589,9.62521005130236,0.8652120214537717,-8.759998029848589,13.8125,-28.25,False,no_flip,True,1.2904088888317347
53,calibration,self,psychometrics,5,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,79,,,98,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,31,11,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,8.50008092629173,2.835240141110262,-5.664840785181468,8.50008092629173,2.835240141110262,-5.664840785181468,12.1875,-28.625,False,no_flip,True,1.290158098563552
53,calibration,other,psychometrics,5,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,79,,,98,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,11,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,9.62521005130236,0.7411869876668788,-8.884023063635482,9.62521005130236,0.7411869876668788,-8.884023063635482,13.8125,-28.25,False,no_flip,True,1.2835459299385548
54,calibration,self,psychophysics,5,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,83,,,102,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,53,17,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,8.500451327717315,1.1218644265463809,-7.378586901170934,8.500451327717315,1.1218644265463809,-7.378586901170934,11.0625,-28.625,False,no_flip,True,1.303199376910925
54,calibration,other,psychophysics,5,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,83,,,102,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,13,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.252160659700849,3.065228038409259,-7.186932621291589,10.252160659700849,3.065228038409259,-7.186932621291589,13.125,-28.25,False,no_flip,True,1.2740783300250769
54,calibration,self,psychophysics,5,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,83,,,102,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,53,17,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,8.500451327717315,1.077993571801926,-7.422457755915389,8.500451327717315,1.077993571801926,-7.422457755915389,11.0625,-28.625,False,no_flip,True,1.409303979948163
54,calibration,other,psychophysics,5,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,83,,,102,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,13,3,raw_rank,CORRECT,CORRECT,"INCORNT

",,True,False,CORRECT/INCORRECT,CORRECT,True,True,False,10.252160659700849,2.822478417234379,-7.42968224246647,10.252160659700849,2.822478417234379,-7.42968224246647,13.125,-28.25,False,no_flip,True,1.453997490927577
55,calibration,self,neuroscience,5,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,83,,,102,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,27,8,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,8.500458278497263,1.5019952041911893,-6.998463074306073,8.500458278497263,1.5019952041911893,-6.998463074306073,11.9375,-28.75,False,no_flip,True,1.2771685663610697
55,calibration,other,neuroscience,5,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,83,,,102,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,10,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,9.500684037519477,1.0030874982476234,-8.497596539271854,9.500684037519477,1.0030874982476234,-8.497596539271854,13.9375,-28.125,False,no_flip,True,1.3101784512400627
55,calibration,self,neuroscience,5,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,83,,,102,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,27,8,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,8.500458278497263,1.5022155269834911,-6.9982427515137715,8.500458278497263,1.5022155269834911,-6.9982427515137715,11.9375,-28.75,False,no_flip,True,1.3661951012909412
55,calibration,other,neuroscience,5,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,83,,,102,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,10,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,9.500684037519477,1.0033624969073571,-8.49732154061212,9.500684037519477,1.0033624969073571,-8.49732154061212,13.9375,-28.125,False,no_flip,True,1.2800614088773727
56,calibration,self,psychology,6,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,93,,,112,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,38,13,raw_rank,CORRECT,CORRECT,INCORRECT,INCORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,False,5.125055313845223,-0.385637117215083,-5.510692431060306,5.125055313845223,-0.385637117215083,-5.510692431060306,11.75,-28.75,True,worsened,True,1.4522516392171383
